id,tour_id,content,language,rating,reviewer_name,created_at
729,185,"Mình thích phần mountain, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.9,Quốc Bảo,2024-12-25 08:00:00
730,186,"Gia đình mình hài lòng với tour Huế, nhịp đi vừa phải và dễ tham gia.",vi,8.7,Thu Hà,2025-08-18 08:00:00
731,186,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,9.0,Gia Huy,2026-05-15 08:00:00
732,186,"Mình thích phần history, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Thu Hà,2025-12-19 08:00:00
733,187,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động history, đáng cân nhắc.",vi,9.6,Quốc Bảo,2026-06-24 08:00:00
734,187,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,8.4,Thu Hà,2026-03-13 08:00:00
735,187,"Tour Huế lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nightlife rất rõ.",vi,8.8,Gia Huy,2025-12-28 08:00:00
736,187,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,10.0,Phương Linh,2026-04-30 08:00:00
737,187,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích history.",vi,9.7,Quốc Bảo,2025-05-03 08:00:00
738,188,"Gia đình mình hài lòng với tour Hà Nội, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Phương Linh,2026-01-25 08:00:00
739,188,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,8.1,Thu Hà,2026-05-12 08:00:00
740,188,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích photography.",vi,6.3,Minh Anh,2026-01-23 08:00:00
741,188,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,7.5,Hoàng Nam,2026-05-27 08:00:00
742,188,"Mình thích phần shopping, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,6.6,Quốc Bảo,2025-07-23 08:00:00
743,188,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,6.1,Quốc Bảo,2025-09-24 08:00:00
744,189,"Mình thích phần history, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.8,Quốc Bảo,2025-02-03 08:00:00
745,189,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động mountain, đáng cân nhắc.",vi,6.0,Thu Hà,2026-04-10 08:00:00
746,189,"Mình thích phần mountain, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.3,Thu Hà,2025-05-08 08:00:00
747,190,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,10.0,Minh Anh,2025-11-01 08:00:00
748,190,"Mình thích phần culture, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.2,Phương Linh,2025-12-20 08:00:00
749,190,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,9.3,Hoàng Nam,2026-03-28 08:00:00
750,190,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Phương Linh,2026-01-16 08:00:00
751,190,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,9.9,Thu Hà,2026-07-21 08:00:00
752,190,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.5,Thu Hà,2026-05-23 08:00:00
753,191,"Đi Hội An khá vui, điểm tham quan đẹp, phù hợp nhóm thích culture.",vi,7.2,Quốc Bảo,2025-01-21 08:00:00
754,191,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.0,Minh Anh,2025-11-12 08:00:00
755,191,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,6.8,Gia Huy,2025-11-03 08:00:00
756,191,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động water_sports, đáng cân nhắc.",vi,6.2,Thu Hà,2026-05-23 08:00:00
757,192,"Tour TP. Hồ Chí Minh lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,8.4,Hoàng Nam,2026-07-22 08:00:00
758,192,"Gia đình mình hài lòng với tour TP. Hồ Chí Minh, nhịp đi vừa phải và dễ tham gia.",vi,9.2,Hoàng Nam,2026-03-05 08:00:00
759,193,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.4,Thu Hà,2025-07-21 08:00:00
760,193,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm city rất rõ.",vi,7.2,Phương Linh,2025-08-13 08:00:00
761,193,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.8,Quốc Bảo,2025-08-17 08:00:00
762,193,"Mình thích phần water_sports, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.2,Hoàng Nam,2025-01-19 08:00:00
763,193,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Quốc Bảo,2026-04-24 08:00:00
764,194,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động water_sports, đáng cân nhắc.",vi,8.7,Thu Hà,2025-10-19 08:00:00
765,194,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,10.0,Gia Huy,2025-07-02 08:00:00
766,194,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm luxury rất rõ.",vi,9.8,Gia Huy,2025-10-04 08:00:00
767,194,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.8,Gia Huy,2026-04-04 08:00:00
768,195,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,8.9,Gia Huy,2025-03-16 08:00:00
769,195,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích nature.",vi,7.8,Gia Huy,2025-09-12 08:00:00
770,196,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,9.1,Thu Hà,2025-06-18 08:00:00
771,196,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.8,Quốc Bảo,2025-09-20 08:00:00
772,196,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,8.1,Minh Anh,2025-02-09 08:00:00
773,196,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.0,Minh Anh,2025-11-25 08:00:00
774,196,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động family, đáng cân nhắc.",vi,9.2,Phương Linh,2025-11-07 08:00:00
775,196,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,9.4,Hoàng Nam,2026-05-07 08:00:00
776,197,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,10.0,Gia Huy,2026-07-28 08:00:00
777,197,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.8,Thu Hà,2025-04-28 08:00:00
778,197,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích luxury.",vi,8.8,Phương Linh,2025-04-19 08:00:00
779,197,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.1,Minh Anh,2026-05-23 08:00:00
780,197,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Minh Anh,2025-10-25 08:00:00
781,197,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Thu Hà,2025-02-18 08:00:00
782,198,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm romantic rất rõ.",vi,9.1,Thu Hà,2025-07-09 08:00:00
783,198,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,9.7,Quốc Bảo,2025-05-22 08:00:00
784,199,"Gia đình mình hài lòng với tour Hội An, nhịp đi vừa phải và dễ tham gia.",vi,8.9,Quốc Bảo,2026-02-25 08:00:00
785,199,"Gia đình mình hài lòng với tour Hội An, nhịp đi vừa phải và dễ tham gia.",vi,8.5,Phương Linh,2025-10-19 08:00:00
786,199,"Gia đình mình hài lòng với tour Hội An, nhịp đi vừa phải và dễ tham gia.",vi,10.0,Quốc Bảo,2025-12-10 08:00:00
787,200,"Mình thích phần spiritual, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.3,Gia Huy,2025-09-01 08:00:00
788,200,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm photography rất rõ.",vi,9.8,Gia Huy,2025-02-06 08:00:00
789,200,"Đi Đà Nẵng khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,8.4,Minh Anh,2025-11-03 08:00:00
790,200,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,8.5,Hoàng Nam,2025-04-02 08:00:00
791,201,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,9.1,Gia Huy,2025-08-27 08:00:00
792,201,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,8.8,Quốc Bảo,2025-11-16 08:00:00
793,201,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,8.9,Phương Linh,2025-04-22 08:00:00
794,201,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động luxury, đáng cân nhắc.",vi,9.7,Thu Hà,2024-12-26 08:00:00
795,201,"Mình thích phần romantic, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.3,Phương Linh,2026-03-14 08:00:00
796,202,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,10.0,Hoàng Nam,2025-08-17 08:00:00
797,202,"Mình thích phần culture, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Thu Hà,2025-12-07 08:00:00
798,202,"Mình thích phần culture, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.4,Minh Anh,2025-06-21 08:00:00
799,202,"Tour Huế lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nightlife rất rõ.",vi,8.3,Hoàng Nam,2025-07-27 08:00:00
800,203,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích city.",vi,8.9,Minh Anh,2025-05-30 08:00:00
801,203,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.8,Hoàng Nam,2026-03-06 08:00:00
802,203,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích water_sports.",vi,7.4,Gia Huy,2025-11-09 08:00:00
803,203,"Tour Huế lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm spiritual rất rõ.",vi,9.2,Phương Linh,2026-02-23 08:00:00
804,203,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,8.9,Gia Huy,2025-11-09 08:00:00
805,204,"Tour Phú Quốc lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm city rất rõ.",vi,9.0,Phương Linh,2025-07-17 08:00:00
806,204,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.3,Thu Hà,2025-06-15 08:00:00
807,204,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.9,Minh Anh,2026-02-04 08:00:00
808,204,"Gia đình mình hài lòng với tour Phú Quốc, nhịp đi vừa phải và dễ tham gia.",vi,8.7,Minh Anh,2025-06-30 08:00:00
809,204,"Đi Phú Quốc khá vui, điểm tham quan đẹp, phù hợp nhóm thích shopping.",vi,8.0,Minh Anh,2025-04-25 08:00:00
810,205,"Đi Huế khá vui, điểm tham quan đẹp, phù hợp nhóm thích wildlife.",vi,8.0,Gia Huy,2025-07-13 08:00:00
811,205,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động history, đáng cân nhắc.",vi,7.8,Gia Huy,2025-09-15 08:00:00
812,206,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động romantic, đáng cân nhắc.",vi,9.2,Quốc Bảo,2025-11-01 08:00:00
813,206,"Mình thích phần romantic, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.0,Hoàng Nam,2025-11-26 08:00:00
814,206,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.1,Gia Huy,2025-10-23 08:00:00
815,206,"Đi Hội An khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,8.8,Minh Anh,2026-06-11 08:00:00
816,206,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động romantic, đáng cân nhắc.",vi,8.7,Minh Anh,2024-12-24 08:00:00
817,206,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động romantic, đáng cân nhắc.",vi,10.0,Quốc Bảo,2026-03-21 08:00:00
818,207,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.7,Phương Linh,2025-07-04 08:00:00
819,207,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,8.4,Thu Hà,2026-08-10 08:00:00
820,207,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,9.5,Phương Linh,2026-02-10 08:00:00
821,207,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm family rất rõ.",vi,8.6,Gia Huy,2026-07-17 08:00:00
822,207,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,7.6,Minh Anh,2025-02-11 08:00:00
823,207,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích family.",vi,7.8,Quốc Bảo,2024-12-23 08:00:00
824,208,"Gia đình mình hài lòng với tour TP. Hồ Chí Minh, nhịp đi vừa phải và dễ tham gia.",vi,9.1,Minh Anh,2026-06-26 08:00:00
825,208,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.0,Quốc Bảo,2025-08-19 08:00:00
826,208,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,10.0,Hoàng Nam,2026-06-16 08:00:00
827,208,"Mình thích phần shopping, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.1,Thu Hà,2025-05-12 08:00:00
828,208,"Tour TP. Hồ Chí Minh lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nightlife rất rõ.",vi,8.6,Thu Hà,2025-12-22 08:00:00
829,208,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,10.0,Thu Hà,2026-01-07 08:00:00
830,209,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,9.1,Minh Anh,2025-11-07 08:00:00
831,209,"Đi Côn Đảo khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,9.5,Gia Huy,2025-03-07 08:00:00
832,209,"Đi Côn Đảo khá vui, điểm tham quan đẹp, phù hợp nhóm thích nature.",vi,9.1,Quốc Bảo,2026-02-07 08:00:00
833,210,"Tour Cao Bằng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,7.5,Minh Anh,2025-05-09 08:00:00
834,210,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,7.3,Thu Hà,2026-06-29 08:00:00
835,210,"Tour Cao Bằng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm photography rất rõ.",vi,7.5,Gia Huy,2026-06-16 08:00:00
836,210,"Đi Cao Bằng khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,7.8,Phương Linh,2025-03-18 08:00:00
837,211,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích budget.",vi,9.8,Gia Huy,2025-09-25 08:00:00
838,211,"Tour Hạ Long lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,10.0,Hoàng Nam,2025-08-07 08:00:00
839,211,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Quốc Bảo,2026-02-13 08:00:00
840,211,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động luxury, đáng cân nhắc.",vi,6.9,Minh Anh,2025-03-10 08:00:00
841,212,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm cruise rất rõ.",vi,9.6,Minh Anh,2025-02-27 08:00:00
842,212,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động romantic, đáng cân nhắc.",vi,8.7,Thu Hà,2026-04-10 08:00:00
843,212,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,9.1,Gia Huy,2025-05-27 08:00:00
844,212,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm cruise rất rõ.",vi,10.0,Hoàng Nam,2026-06-24 08:00:00
845,213,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động photography, đáng cân nhắc.",vi,8.6,Gia Huy,2025-06-18 08:00:00
846,213,"Gia đình mình hài lòng với tour Hội An, nhịp đi vừa phải và dễ tham gia.",vi,9.0,Thu Hà,2026-02-04 08:00:00
847,213,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,8.6,Minh Anh,2025-02-10 08:00:00
848,213,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,8.7,Thu Hà,2026-01-31 08:00:00
849,214,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.8,Phương Linh,2026-01-16 08:00:00
850,214,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,7.1,Hoàng Nam,2025-06-23 08:00:00
851,214,"Tour Đà Nẵng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,6.7,Minh Anh,2026-03-29 08:00:00
852,214,"Gia đình mình hài lòng với tour Đà Nẵng, nhịp đi vừa phải và dễ tham gia.",vi,8.4,Gia Huy,2025-04-04 08:00:00
853,215,"Mình thích phần shopping, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.2,Minh Anh,2026-05-25 08:00:00
854,215,"Đi Hà Nội khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,6.7,Minh Anh,2026-03-05 08:00:00
855,215,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,7.0,Gia Huy,2025-04-13 08:00:00
856,215,"Tour Hà Nội lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm culture rất rõ.",vi,7.0,Gia Huy,2025-09-24 08:00:00
857,215,"Gia đình mình hài lòng với tour Hà Nội, nhịp đi vừa phải và dễ tham gia.",vi,8.2,Quốc Bảo,2025-07-27 08:00:00
858,215,"Gia đình mình hài lòng với tour Hà Nội, nhịp đi vừa phải và dễ tham gia.",vi,7.8,Minh Anh,2025-11-05 08:00:00
859,216,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,9.8,Thu Hà,2025-08-16 08:00:00
860,216,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.3,Minh Anh,2026-08-10 08:00:00
861,216,"Mình thích phần food, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,10.0,Hoàng Nam,2026-02-16 08:00:00
862,216,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích spiritual.",vi,9.9,Gia Huy,2025-07-30 08:00:00
863,216,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,8.8,Phương Linh,2025-10-26 08:00:00
864,216,"Gia đình mình hài lòng với tour Nha Trang, nhịp đi vừa phải và dễ tham gia.",vi,9.7,Thu Hà,2025-06-15 08:00:00
865,217,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.9,Quốc Bảo,2025-12-14 08:00:00
866,217,"Đi Nha Trang khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,8.4,Minh Anh,2025-10-01 08:00:00
867,217,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,8.5,Minh Anh,2026-02-22 08:00:00
868,217,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,6.4,Minh Anh,2025-05-01 08:00:00
869,217,"Mình thích phần beach, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.2,Thu Hà,2026-07-05 08:00:00
870,217,"Tour Nha Trang lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,8.4,Minh Anh,2026-02-17 08:00:00
871,218,"Mình thích phần family, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.8,Phương Linh,2026-08-09 08:00:00
872,218,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích cruise.",vi,8.2,Quốc Bảo,2025-06-04 08:00:00
873,219,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,8.5,Phương Linh,2026-01-01 08:00:00
874,219,"Mình thích phần luxury, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.3,Hoàng Nam,2026-05-15 08:00:00
875,219,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động relax, đáng cân nhắc.",vi,9.2,Phương Linh,2026-01-02 08:00:00
876,219,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,10.0,Thu Hà,2025-05-13 08:00:00
877,219,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.0,Thu Hà,2025-01-02 08:00:00
878,220,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động culture, đáng cân nhắc.",vi,7.5,Quốc Bảo,2025-12-23 08:00:00
879,220,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động romantic, đáng cân nhắc.",vi,8.6,Gia Huy,2025-08-07 08:00:00
880,221,"Tour Đà Lạt lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,8.4,Thu Hà,2026-03-18 08:00:00
881,221,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích nature.",vi,9.3,Phương Linh,2025-08-11 08:00:00
882,221,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động spiritual, đáng cân nhắc.",vi,8.3,Thu Hà,2026-01-18 08:00:00
883,221,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,8.5,Hoàng Nam,2026-06-13 08:00:00
884,222,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm nature rất rõ.",vi,8.5,Hoàng Nam,2025-04-09 08:00:00
885,222,"Mình thích phần nature, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,9.6,Phương Linh,2026-07-26 08:00:00
886,222,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm spiritual rất rõ.",vi,9.5,Gia Huy,2026-06-21 08:00:00
887,223,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm romantic rất rõ.",vi,7.1,Minh Anh,2025-04-14 08:00:00
888,223,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động shopping, đáng cân nhắc.",vi,8.3,Gia Huy,2026-06-27 08:00:00
889,223,"Đi Hội An khá vui, điểm tham quan đẹp, phù hợp nhóm thích romantic.",vi,7.6,Minh Anh,2025-12-30 08:00:00
890,223,"Tour Hội An lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm food rất rõ.",vi,7.3,Gia Huy,2026-01-18 08:00:00
891,223,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động food, đáng cân nhắc.",vi,7.3,Thu Hà,2026-04-30 08:00:00
892,224,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm beach rất rõ.",vi,8.5,Thu Hà,2025-04-09 08:00:00
893,224,"Tour Côn Đảo lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm relax rất rõ.",vi,7.1,Hoàng Nam,2026-03-22 08:00:00
894,224,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,8.9,Gia Huy,2026-07-01 08:00:00
895,224,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động nature, đáng cân nhắc.",vi,8.2,Quốc Bảo,2025-08-24 08:00:00
896,224,"Mình thích phần spiritual, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,8.1,Thu Hà,2025-05-31 08:00:00
897,225,"Gia đình mình hài lòng với tour Đà Lạt, nhịp đi vừa phải và dễ tham gia.",vi,8.1,Hoàng Nam,2025-10-18 08:00:00
898,225,"Đi Đà Lạt khá vui, điểm tham quan đẹp, phù hợp nhóm thích food.",vi,7.7,Phương Linh,2025-12-10 08:00:00
899,226,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động beach, đáng cân nhắc.",vi,7.4,Gia Huy,2025-11-08 08:00:00
900,226,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích cruise.",vi,8.7,Phương Linh,2026-02-18 08:00:00
901,227,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,7.6,Thu Hà,2025-12-03 08:00:00
902,227,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động history, đáng cân nhắc.",vi,9.4,Phương Linh,2025-11-10 08:00:00
903,228,"Đi Cao Bằng khá vui, điểm tham quan đẹp, phù hợp nhóm thích mountain.",vi,7.9,Thu Hà,2025-10-15 08:00:00
904,228,"Gia đình mình hài lòng với tour Cao Bằng, nhịp đi vừa phải và dễ tham gia.",vi,8.7,Phương Linh,2026-04-06 08:00:00
905,228,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động adventure, đáng cân nhắc.",vi,8.3,Thu Hà,2025-10-29 08:00:00
906,228,"Tour Cao Bằng lịch trình hợp lý, hướng dẫn viên nhiệt tình, trải nghiệm adventure rất rõ.",vi,6.9,Minh Anh,2025-05-01 08:00:00
907,229,"Mình thích phần photography, giá phù hợp và dịch vụ ổn so với kỳ vọng.",vi,7.9,Phương Linh,2026-06-19 08:00:00
908,229,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động wildlife, đáng cân nhắc.",vi,7.8,Phương Linh,2024-12-30 08:00:00
909,229,"Đi Hạ Long khá vui, điểm tham quan đẹp, phù hợp nhóm thích beach.",vi,9.8,Gia Huy,2026-03-02 08:00:00
910,229,"Khách sạn và di chuyển ổn, tour có nhiều hoạt động luxury, đáng cân nhắc.",vi,8.2,Quốc Bảo,2026-02-15 08:00:00
911,229,"Gia đình mình hài lòng với tour Hạ Long, nhịp đi vừa phải và dễ tham gia.",vi,7.7,Gia Huy,2025-09-02 08:00:00
